title,rentType,position,direction,area,tags,price
整租·徐家汇·东安二村·1居室,整租,斜土路大木桥 东安二村 · 距离地铁龙华中路350米, 北 , 30 平米 ,随时看,3400 元/月
整租·梅陇·罗阳二村·2居室,整租,梅陇 罗阳二村 · 距离地铁莲花路1262米, 南 , 66 平米 ,随时看,5500 元/月
整租·北蔡·芳华路253弄·3居室,整租,北蔡 芳华路253弄 · 距离地铁芳华路420米, 南 , 86 平米 ,随时看,7000 元/月
整租·三林·东方滨港园·2居室,整租,三林 东方滨港园 · 距离地铁浦三路1236米, 南北 , 90 平米 ,随时看,6600 元/月
整租·世博滨江·市民新村-中山南路1726弄·1居室,整租,世博滨江 市民新村-中山南路1726弄 · 距离地铁西藏南路417米, 南 , 29 平米 ,随时看,4200 元/月
整租·植物园·罗秀三村·2居室,整租,植物园 罗秀三村, 南北 , 56 平米 ,随时看,4500 元/月
整租·康健·康乐小区·2居室,整租,康健 康乐小区 · 距离地铁上海南站627米, 南 , 55 平米 ,随时看,4900 元/月
整租·北新泾·新泾五村·2居室,整租,北新泾 新泾五村 · 距离地铁北新泾692米, 南 , 39 平米 ,随时看,4500 元/月
整租·世博·德州一村·2居室,整租,浦东世博 德州一村 · 距离地铁成山路142米, 南北 , 49 平米 ,随时看,6000 元/月
整租·金杨·香山东北街坊·2居室,整租,金杨 香山东北街坊 · 距离地铁蓝天路629米, 南 , 56 平米 ,随时看,4700 元/月
整租·塘桥·鹏欣家园·2居室,整租,塘桥 鹏欣家园 · 距离地铁临沂新村652米, 南 , 80 平米 ,随时看,5700 元/月
整租·甘泉宜川·华阴小区·3居室,整租,甘泉宜川 华阴小区 · 距离地铁中潭路901米, 南 , 63 平米 ,随时看,7500 元/月
整租·世博·德州七村·2居室,整租,浦东世博 德州七村 · 距离地铁长清路920米, 南 , 62 平米 ,随时看,6000 元/月
整租·洋泾·凌一小区·1居室,整租,洋泾 凌一小区 · 距离地铁民生路1061米, 南 , 44 平米 ,随时看,3900 元/月
整租·塘桥·宁阳小区·1居室,整租,塘桥 宁阳小区 · 距离地铁塘桥384米, 南 , 38 平米 ,随时看,4900 元/月
整租·朱家角·青浦万达茂·2居室,整租,盈浦 青浦万达茂 · 距离地铁朱家角456米, 西 , 56 平米 ,随时看,3600 元/月
整租·金杨·金杨三街坊·1居室,整租,金杨 金杨三街坊 · 距离地铁云山路386米, 南 , 42 平米 ,随时看,4200 元/月
整租·塘桥·浦东南路2054弄·2居室,整租,塘桥 浦东南路2054弄 · 距离地铁塘桥230米, 南 , 40 平米 ,随时看,5200 元/月
整租·南码头·临沂七村·1居室,整租,南码头 临沂七村 · 距离地铁临沂新村275米, 南 , 58 平米 ,随时看,4800 元/月
整租·斜土路·时运大楼·1居室,整租,斜土路大木桥 时运大楼 · 距离地铁嘉善路447米, 南 , 48 平米 ,随时看,5100 元/月
整租·斜土路·日晖二村·1居室,整租,斜土路大木桥 日晖二村 · 距离地铁大木桥路193米, 南 , 38 平米 ,随时看,5500 元/月
整租·金杨·黄山一村·2居室,整租,金杨 黄山一村 · 距离地铁云山路477米, 南 , 56 平米 ,随时看,5500 元/月
整租·曹家渡·中行小区·2居室,整租,曹家渡 中行小区 · 距离地铁江苏路787米, 南 , 48 平米 ,随时看,4500 元/月
整租·洋泾·崮山四街坊·2居室,整租,洋泾 崮山四街坊 · 距离地铁北洋泾路705米, 南 , 50 平米 ,随时看,5000 元/月
整租·黄兴公园·靖宇东路25弄·2居室,整租,黄兴公园 靖宇东路25弄 · 距离地铁延吉中路959米, 南 , 57 平米 ,随时看,5000 元/月
整租·三林·东方康安家园·3居室,整租,三林 东方康安家园 · 距离地铁芦恒路1167米, 南 , 85 平米 ,随时看,5500 元/月
整租海防新村·1居室,整租,洋泾 海防新村 · 距离地铁北洋泾路968米, 南 , 17 平米 ,随时看,3500 元/月
整租·康健·东樱花园·1居室,整租,康健 东樱花园, 南 , 48 平米 ,随时看,3800 元/月
整租·控江路·黄兴路1039弄·2居室,整租,黄兴公园 黄兴路1039弄 · 距离地铁黄兴路451米, 南 , 16 平米 ,随时看,4500 元/月
整租·真光·真光九街坊·1居室,整租,真光 真光九街坊, 南 , 40 平米 ,随时看,4500 元/月
整租·长征·梅川四街坊·2居室,整租,长征 梅川四街坊, 南 , 55 平米 ,随时看,5300 元/月
整租·真如·真西新苑·2居室,整租,真如 真西新苑 · 距离地铁真如1094米, 南 , 57 平米 ,随时看,5300 元/月
整租·金杨·金杨四街坊·2居室,整租,金杨 金杨四街坊 · 距离地铁蓝天路585米, 南 , 54 平米 ,随时看,5300 元/月
整租·凉城·科兰公寓·2居室,整租,凉城 科兰公寓 · 距离地铁大柏树975米, 南 , 62 平米 ,随时看,5000 元/月
整租·长桥·长桥四村·1居室,整租,长桥 长桥四村, 南 , 38 平米 ,随时看,4000 元/月
整租·夏阳·淞浦花园·2居室,整租,夏阳 淞浦花园, 南 , 104 平米 ,随时看,3000 元/月
整租·长风·北巷小区-上钞银杏苑·2居室,整租,长风 北巷小区-上钞银杏苑 · 距离地铁大渡河路720米, 南 , 71 平米 ,随时看,6200 元/月
整租·徐家汇·东安二村·1居室,整租,斜土路大木桥 东安二村 · 距离地铁龙华中路350米, 南 , 38 平米 ,随时看,4350 元/月
整租·徐家汇·东安三村·2居室,整租,斜土路大木桥 东安三村 · 距离地铁东安路426米, 南 , 46 平米 ,随时看,5000 元/月
整租·彭浦·汾西路260弄·2居室,整租,彭浦 汾西路260弄, 南 , 45 平米 ,随时看,3550 元/月
整租·虹桥·锦苑·1居室,整租,虹桥 锦苑 · 距离地铁水城路176米, 南 , 39 平米 ,随时看,5200 元/月
整租·潍坊·潍坊十村-潍坊路126弄·1居室,整租,潍坊 潍坊十村-潍坊路126弄 · 距离地铁世纪大道636米, 南 , 40 平米 ,随时看,5300 元/月
整租·武宁·武宁一村·2居室,整租,武宁 武宁一村 · 距离地铁曹杨路705米, 南 , 44 平米 ,随时看,5300 元/月
整租·长寿路·源达国际大厦·2居室,整租,长寿 源达国际大厦 · 距离地铁武宁路295米, 南 , 39 平米 ,随时看,5200 元/月
整租·田林·金祥苑·1居室,整租,田林 金祥苑 · 距离地铁桂林路529米, 南 , 53 平米 ,随时看,5300 元/月
整租·长风·桂巷新村·2居室,整租,长风 桂巷新村 · 距离地铁大渡河路954米, 南 , 45 平米 ,随时看,5900 元/月
整租·上海南站·华东花苑·2居室,整租,南站 华东花苑 · 距离地铁上海南站926米, 南 , 76 平米 ,随时看,5450 元/月
整租·三林·凌兆新村-凌兆路285弄·2居室,整租,三林 凌兆新村-凌兆路285弄 · 距离地铁灵岩南路491米, , 72 平米 ,随时看,4400 元/月
整租·陆家嘴·乳山三村·1居室,整租,陆家嘴 乳山三村 · 距离地铁东昌路401米, , 33 平米 ,随时看,4800 元/月
整租·周家嘴路·广远新村·1居室,整租,周家嘴路 广远新村 · 距离地铁爱国路974米, 南 , 33 平米 ,随时看,4000 元/月
整租·古美·平阳绿家园·3居室,整租,古美罗阳 平阳绿家园 · 距离地铁外环路1045米, 南 , 90 平米 ,随时看,6500 元/月
整租·五里桥·斜土路2-22号·1居室,整租,五里桥 斜土路2-22号 · 距离地铁陆家浜路584米, 南 , 27 平米 ,随时看,4300 元/月
整租·田林·钦州花苑·2居室,整租,田林 钦州花苑 · 距离地铁宜山路713米, 南 , 114 平米 ,随时看,6200 元/月
整租·光新·管弄新村五街坊·1居室,整租,光新 管弄新村五街坊 · 距离地铁岚皋路306米, 东 , 35 平米 ,随时看,4900 元/月
整租·光新·太浜巷-镇坪路81弄·1居室,整租,光新 太浜巷-镇坪路81弄 · 距离地铁镇坪路379米, 南 , 29 平米 ,随时看,4800 元/月
整租·潍坊·潍坊十村-崂山路645弄·1居室,整租,潍坊 潍坊十村-崂山路645弄 · 距离地铁浦电路(6号线)407米, 南 , 30 平米 ,随时看,4000 元/月
整租·长桥·长桥三村·2居室,整租,长桥 长桥三村, 东 , 56 平米 ,随时看,5400 元/月
整租·梅陇·城开珑庭·3居室,整租,梅陇 城开珑庭, 南 , 85 平米 ,随时看,5800 元/月
整租·金杨·罗山一村-龙居路30弄·2居室,整租,金杨 罗山一村-龙居路30弄 · 距离地铁德平路1165米, 南 , 63 平米 ,随时看,5300 元/月
整租·田林·田林十四村·1居室,整租,田林 田林十四村 · 距离地铁桂林路473米, 南 , 31 平米 ,随时看,4650 元/月
整租·源深·梅园三街坊·2居室,整租,源深 梅园三街坊 · 距离地铁世纪大道688米, 南 , 46 平米 ,随时看,6000 元/月
整租·南码头·临沂五村·2居室,整租,南码头 临沂五村 · 距离地铁临沂新村568米, 南 , 54 平米 ,随时看,5400 元/月
整租·浦江·万科早城-北江榉路588弄·2居室,整租,浦江 万科早城-北江榉路588弄, 南 , 67 平米 ,随时看,3600 元/月
整租·源深·梅园二街坊·1居室,整租,源深 梅园二街坊 · 距离地铁浦东大道571米, 南 , 37 平米 ,随时看,4300 元/月
整租·真如·中山北路2347弄·1居室,整租,真如 中山北路2347弄 · 距离地铁镇坪路461米, 南 , 36 平米 ,随时看,4600 元/月
整租·田林·田林十二村·2居室,整租,田林 田林十二村 · 距离地铁漕宝路642米, 南 , 50 平米 ,随时看,5300 元/月
整租·田林·田林十一村·1居室,整租,田林 田林十一村 · 距离地铁桂林路777米, 南 , 29 平米 ,随时看,3800 元/月
整租·凉城·广中五村·1居室,整租,凉城 广中五村 · 距离地铁赤峰路451米, 南 , 18 平米 ,随时看,3900 元/月
整租·陆家嘴·浦东大道501弄·1居室,整租,陆家嘴 浦东大道501弄 · 距离地铁浦东大道47米, 南 , 32 平米 ,随时看,5000 元/月
整租·周家嘴路·控江路121弄·1居室,整租,黄兴公园 控江路121弄 · 距离地铁爱国路1030米, 南 , 34 平米 ,随时看,4700 元/月
整租·金杨·金杨九街坊·3居室,整租,金杨 金杨九街坊 · 距离地铁金桥路550米, 南 , 74 平米 ,随时看,6300 元/月
整租·金杨·艾山新村·2居室,整租,金杨 艾山新村 · 距离地铁德平路168米, 南 , 75 平米 ,随时看,6800 元/月
整租·梅陇·梅陇二村·2居室,整租,梅陇 梅陇二村 · 距离地铁莲花路880米, 南 , 53 平米 ,随时看,5500 元/月
整租·斜土路·茶陵路345弄·1居室,整租,斜土路大木桥 茶陵路345弄 · 距离地铁大木桥路320米, 西 , 30 平米 ,随时看,5000 元/月
整租·彭浦·康平小区-临汾路850弄·1居室,整租,彭浦 康平小区-临汾路850弄 · 距离地铁彭浦新村502米, 南 , 27 平米 ,随时看,3400 元/月
整租·陆家嘴·南泉北路301弄·1居室,整租,陆家嘴 南泉北路301弄 · 距离地铁东昌路219米, , 41 平米 ,随时看,5400 元/月
整租·塘桥·宁阳小区·1居室,整租,塘桥 宁阳小区 · 距离地铁塘桥384米, 南 , 29 平米 ,随时看,3500 元/月
整租·源深·梅园新村·1居室,整租,源深 梅园新村 · 距离地铁浦东大道367米, , 34 平米 ,随时看,4500 元/月
整租·金杨·罗山四村-德平路76弄·2居室,整租,金杨 罗山四村-德平路76弄 · 距离地铁德平路809米, 南 , 60 平米 ,随时看,5500 元/月
整租·世博滨江·铁道路676号·2居室,整租,世博滨江 铁道路676号 · 距离地铁西藏南路322米, 南 , 40 平米 ,随时看,4500 元/月
整租·三林·三林世博家园-大道站路94弄·2居室,整租,三林 三林世博家园-大道站路94弄 · 距离地铁浦三路904米, 南 , 84 平米 ,随时看,4100 元/月
整租·金杨·金杨九街坊·2居室,整租,金杨 金杨九街坊 · 距离地铁金桥路550米, 南 , 61 平米 ,随时看,5900 元/月
整租·甘泉宜川·宜川一村·1居室,整租,甘泉宜川 宜川一村 · 距离地铁中潭路874米, 南 , 41 平米 ,随时看,4600 元/月
整租·甘泉宜川·泰山一村·2居室,整租,甘泉宜川 泰山一村 · 距离地铁中潭路907米, 南 , 44 平米 ,随时看,6000 元/月
整租·金杨·罗山七村-博山东路173弄·2居室,整租,金杨 罗山七村-博山东路173弄 · 距离地铁德平路655米, 东 , 61 平米 ,随时看,4700 元/月
整租·长桥·长桥五村·1居室,整租,长桥 长桥五村, 南 , 43 平米 ,随时看,2800 元/月
整租·北蔡·天池二村·1居室,整租,北蔡 天池二村 · 距离地铁锦绣路436米, 西 , 35 平米 ,随时看,3600 元/月
整租·世博·上南六村-齐河路28弄·1居室,整租,浦东世博 上南六村-齐河路28弄 · 距离地铁云台路488米, 南 , 30 平米 ,随时看,4900 元/月
整租·塘桥·浦江映象·3居室,整租,塘桥 浦江映象 · 距离地铁塘桥523米, 南 , 118 平米 ,随时看,10800 元/月
整租·塘桥·宁阳小区·1居室,整租,塘桥 宁阳小区 · 距离地铁塘桥384米, 南 , 35 平米 ,随时看,4800 元/月
整租·颛桥·骏苑-金阳路116弄·1居室,整租,颛桥 骏苑-金阳路116弄 · 距离地铁北桥1147米, 南 , 58 平米 ,随时看,3500 元/月
整租·源深·梅园二街坊·1居室,整租,源深 梅园二街坊 · 距离地铁浦东大道571米, 南 , 35 平米 ,随时看,5200 元/月
整租·植物园·罗秀三村·2居室,整租,植物园 罗秀三村, 南 , 63 平米 ,随时看,4000 元/月
整租·长桥·长桥三村·2居室,整租,长桥 长桥三村, 南 , 54 平米 ,随时看,4800 元/月
整租·康健·长丰坊·2居室,整租,康健 长丰坊 · 距离地铁虹漕路1244米, 南 , 52 平米 ,随时看,4800 元/月
整租·洋泾·崮山三街坊·2居室,整租,洋泾 崮山三街坊 · 距离地铁德平路658米, 南 , 50 平米 ,随时看,5600 元/月
整租·金杨·金杨九街坊·2居室,整租,金杨 金杨九街坊 · 距离地铁金桥路550米, 南 , 54 平米 ,随时看,6500 元/月
整租·康健·寿祥坊·1居室,整租,康健 寿祥坊 · 距离地铁上海南站1111米, 南 , 33 平米 ,随时看,4400 元/月
整租·世博滨江·市民新村-中山南路1726弄·1居室,整租,世博滨江 市民新村-中山南路1726弄 · 距离地铁西藏南路417米, 南 , 29 平米 ,随时看,4600 元/月
整租·西郊·绿园四村·1居室,整租,西郊 绿园四村, 南 , 50 平米 ,随时看,4600 元/月
整租·金桥·陈家宅小区-金桥路301弄1-32号·2居室,整租,金桥 陈家宅小区-金桥路301弄 · 距离地铁金桥路1429米, 南 , 70 平米 ,随时看,4600 元/月
整租·赵巷·龙湖紫都城南区·3居室,整租,赵巷 龙湖紫都城南区 · 距离地铁汇金路346米, 南 , 90 平米 ,随时看,4600 元/月
整租·曹杨·曹杨二村·1居室,整租,曹杨 曹杨二村 · 距离地铁枫桥路575米, 南 , 19 平米 ,随时看,2500 元/月
整租·康健·月季园·3居室,整租,康健 月季园, 南 , 77 平米 ,随时看,6500 元/月
整租·曹家渡·长宁路155弄·1居室,整租,曹家渡 长宁路155弄 · 距离地铁隆德路623米, 南 , 42 平米 ,随时看,4400 元/月
整租·金虹桥·吴中路870弄·1居室,整租,金虹桥 吴中路870弄 · 距离地铁漕河泾开发区1133米, 南 , 42 平米 ,随时看,4000 元/月
整租·金杨·罗山四村-博山东路81弄·2居室,整租,金杨 罗山四村-博山东路81弄 · 距离地铁德平路500米, 南 , 66 平米 ,随时看,5300 元/月
整租·植物园·华沁家园·3居室,整租,植物园 华沁家园, 南 , 89 平米 ,随时看,7200 元/月
整租·梅陇·望族苑·4居室,整租,梅陇 望族苑 · 距离地铁莲花路679米, 南 , 129 平米 ,随时看,10000 元/月
整租·金桥·沪东新村·2居室,整租,金桥 沪东新村 · 距离地铁五莲路618米, 南 , 61 平米 ,随时看,6000 元/月
整租·梅陇·罗阳东四村·2居室,整租,梅陇 罗阳东四村 · 距离地铁莲花路1252米, 南 , 51 平米 ,随时看,4200 元/月
整租·源深·梅园七街坊·2居室,整租,源深 梅园七街坊 · 距离地铁源深体育中心755米, 南 , 59 平米 ,随时看,6200 元/月
整租·徐家汇·斜土路2200弄·1居室,整租,徐家汇 斜土路2200弄 · 距离地铁东安路470米, 南 , 33 平米 ,随时看,4700 元/月
整租·南码头·胶南小区·1居室,整租,南码头 胶南小区 · 距离地铁临沂新村895米, 南 , 35 平米 ,随时看,3500 元/月
整租·洋泾·栖山路400弄·1居室,整租,洋泾 栖山路400弄 · 距离地铁北洋泾路771米, 南 , 49 平米 ,随时看,3300 元/月
整租·陆家嘴·招远小区·2居室,整租,陆家嘴 招远小区 · 距离地铁东昌路393米, 南 , 52 平米 ,随时看,5000 元/月
